,file,DI,Stat Par,Avg Odds,Eq Opp,Theil,prec,rec,acc,bal_acc,var
121,../gan_data/bank/bank-full-VGAN-ordi-gmm-split-60/8-9//sample_data_4_8_0.csv,0.326,0.07092665788317963,-0.044236998610986546,-0.09784647724806068,0.10159835301734133,0.565,0.242,0.889,0.609,0.623968472278373
122,../gan_data/bank/bank-full-VGAN-ordi-gmm-split-60/8-9//sample_data_4_9_0.csv,0.301,0.08469381909835595,-0.04692614189534877,-0.10479487267368133,0.10086561162865236,0.492,0.283,0.882,0.622,0.6894082012177567
123,../gan_data/bank/bank-full-VGAN-ordi-gmm-split-60/8-9//sample_data_5_8_0.csv,0.445,0.05915154534752723,-0.009997870031710156,-0.035139550559230445,0.11570509237257304,0.492,0.107,0.883,0.546,0.6327512537657956
124,../gan_data/bank/bank-full-VGAN-ordi-gmm-split-60/8-9//sample_data_5_9_0.csv,0.681,0.2515187927989616,0.04911358137100086,0.040787835166969405,0.1093268761610963,0.491,0.184,0.882,0.579,0.6322730520084933
125,../gan_data/bank/bank-full-VGAN-ordi-norm-split-60/8-9//sample_data_0_8_0.csv,0.659,0.47830571952434175,0.0944734995388556,0.09326981298054403,0.09265973596130912,0.486,0.381,0.88,0.664,0.6952668112045391
126,../gan_data/bank/bank-full-VGAN-ordi-norm-split-60/8-9//sample_data_0_9_0.csv,0.618,0.5638539081410668,0.13445989345922715,0.1534747689390045,0.09894995381197129,0.375,0.408,0.851,0.659,0.6630236048605552
127,../gan_data/bank/bank-full-VGAN-ordi-norm-split-60/8-9//sample_data_2_8_0.csv,0.295,0.08016397322679471,-0.060315344766096686,-0.1462567547497458,0.10067248311451786,0.503,0.279,0.883,0.621,0.6085851261657329
128,../gan_data/bank/bank-full-VGAN-ordi-norm-split-60/8-9//sample_data_2_9_0.csv,0.596,0.21541612991034892,0.032108994765891456,0.02678365379122825,0.10665155211189725,0.485,0.219,0.881,0.594,0.6090992381554341
129,../gan_data/bank/bank-full-VGAN-ordi-norm-split-60/8-9//sample_data_3_8_0.csv,0.178,0.029624508149148757,-0.0431977498785406,-0.0904982234865362,0.10981803260633267,0.475,0.185,0.881,0.579,0.558215231247462
130,../gan_data/bank/bank-full-VGAN-ordi-norm-split-60/8-9//sample_data_3_9_0.csv,0.443,0.24187405332171674,-0.009056315509062184,-0.06870480172738802,0.0965080398600466,0.424,0.385,0.867,0.658,0.6114559928257618
131,../gan_data/bank/bank-full-VGAN-ordi-norm-split-60/8-9//sample_data_4_8_0.csv,0.775,0.4471256726938795,0.1123411876274562,0.1312266511293142,0.0996553978150145,0.58,0.257,0.891,0.616,0.6027626015535618
132,../gan_data/bank/bank-full-VGAN-ordi-norm-split-60/8-9//sample_data_4_9_0.csv,0.54,0.21326688434438906,-0.005068976892214398,-0.05925672047617417,0.09780287033679132,0.534,0.296,0.887,0.631,0.6398685514865686
