,file,DI,Stat Par,Avg Odds,Eq Opp,Theil,prec,rec,acc,bal_acc,var
0,Original,0.65,-0.5321308614080138,-0.0340082143879804,-0.0085412835688074,0.0909432497121226,0.805,0.703,0.884,0.823,0.8072646511225379
1,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_0_3_0.csv,0.645,-0.6736079034359446,-0.2046008680540343,-0.265171115796578,0.1613174705536369,0.486,0.543,0.745,0.677,1.3636330653152084
2,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_0_6_0.csv,0.756,-0.2339401396941421,-0.0729667515627935,-0.0552961510851865,0.2843627027532536,0.205,0.065,0.706,0.491,1.5568344541032408
3,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_1_3_0.csv,0.042,0.1067666886784788,0.0233516402651593,0.018475125907047,0.1029247511783292,0.236,0.767,0.327,0.475,0.7631970599133002
4,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_1_6_0.csv,0.064,0.1267493380103529,-0.0165996693006129,-0.0696244935766526,0.1665088785900369,0.214,0.552,0.388,0.443,1.6252847549576734
5,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_2_3_0.csv,0.276,-0.5849196945659798,-0.1051508572234774,-0.0833534652153749,0.0713802932178408,0.365,0.95,0.577,0.702,0.5669669990034362
6,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_2_6_0.csv,0.209,-0.2287309794912765,-0.0686837869920532,-0.0910496465485224,0.1941796477895411,0.306,0.481,0.608,0.565,2.022349345432162
7,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_3_3_0.csv,0.31,0.428825707662992,0.0900861871882581,0.0108657523003756,0.2335948406818324,0.238,0.35,0.561,0.49,0.6699523810481649
8,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_4_3_0.csv,0.051,-0.1264466196803578,-0.0394667185361897,-0.0662008545155041,0.0794968470620393,0.274,0.885,0.391,0.557,0.5507065306093625
9,../gan_data/adult/adult-FAIRGAN//sample_data_FAIRGAN_gender_5_3_0.csv,0.199,-0.5103300061276909,-0.1388813517566137,-0.1278676280296691,0.0701258370684157,0.283,0.917,0.404,0.576,0.5235912289834932
